User ID,Username,Follower Count,Retweet Count,Mention Count,Verified,Bot Label,Location,Created At,Tweet,Hashtags
32405,real_user_7404,8170,16,3,False,0,USA,2018-11-28,Just had a great day exploring technology. ,
42455,real_user_17454,8825,75,22,False,0,Germany,2015-09-11,Just had a great day exploring technology. ,
46066,real_user_21065,6213,45,3,False,0,USA,2017-01-24,Just had a great day exploring culture. ,
11539,bot_user_11538,129,358,59,False,1,Nigeria,2020-10-14,RT @user: Check this out!! RT @user: Check this out!! ,#tech #election #MAGA #politics
2009,bot_user_2008,39,388,62,False,1,Nigeria,2021-08-13,RT @user: Check this out!! RT @user: Check this out!! ,#bitcoin #trump #MAGA #trump #tech #election #news
3222,bot_user_3221,154,538,120,False,1,Nigeria,2020-05-10,RT @user: Check this out!! RT @user: Check this out!! ,#covid #politics #crypto #crypto #news #AI
44997,real_user_19996,1305,31,15,False,0,Canada,2011-03-15,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#AI #viral
18763,bot_user_18762,163,223,188,False,1,,2020-04-25,RT @user: Check this out!! ,#election #election #news #MAGA #news #AI
14166,bot_user_14165,426,446,296,False,1,India,2020-05-26,RT @user: Check this out!! ,#politics #tech #tech
40684,real_user_15683,1291,22,9,False,0,USA,2019-11-19,Just had a great day exploring culture. Just had a great day exploring culture. ,#bitcoin
25081,real_user_80,4548,24,6,False,0,France,2021-08-04,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#viral
1823,bot_user_1822,486,953,223,False,1,Unknown,2022-03-09,RT @user: Check this out!! ,#news #tech #tech
44662,real_user_19661,2169,90,0,True,0,USA,2012-11-18,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,
6849,bot_user_6848,84,709,74,False,1,India,2021-12-29,RT @user: Check this out!! ,#trump #crypto #trump #AI #bitcoin #politics #bitcoin
12636,bot_user_12635,129,712,186,False,1,India,2020-05-18,RT @user: Check this out!! ,#MAGA #crypto #breaking #politics #viral
37669,real_user_12668,993,54,0,False,0,Canada,2019-05-29,Just had a great day exploring culture. ,
6096,bot_user_6095,494,204,293,False,1,Nigeria,2020-10-31,RT @user: Check this out!! ,#crypto #bitcoin #breaking #bitcoin #crypto #election #bitcoin
39249,real_user_14248,8243,14,3,False,0,Germany,2010-09-20,Just had a great day exploring nature. ,#bitcoin
10578,bot_user_10577,418,332,282,False,1,Russia,2021-07-13,RT @user: Check this out!! ,#AI #crypto #trump #AI
31075,real_user_6074,2186,19,26,True,0,USA,2013-08-11,Just had a great day exploring culture. Just had a great day exploring culture. ,#election #crypto
29113,real_user_4112,8201,15,25,False,0,Canada,2018-03-24,Just had a great day exploring culture. Just had a great day exploring culture. ,#trump
10193,bot_user_10192,382,703,289,False,1,,2021-11-25,RT @user: Check this out!! ,#bitcoin #election #bitcoin #viral
315,bot_user_314,97,492,189,False,1,,2022-06-22,RT @user: Check this out!! ,#MAGA #tech #bitcoin #AI #AI #covid #viral
11450,bot_user_11449,286,908,96,False,1,Unknown,2021-04-18,RT @user: Check this out!! RT @user: Check this out!! ,#news #politics #trump #AI #politics #politics #AI
30746,real_user_5745,9587,6,19,False,0,Canada,2022-03-22,Just had a great day exploring technology. Just had a great day exploring technology. ,#trump #covid
29703,real_user_4702,7644,87,20,False,0,USA,2016-07-09,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#news #politics
27659,real_user_2658,1906,80,23,False,0,Germany,2019-09-12,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#election #trump
23686,bot_user_23685,232,718,233,False,1,Unknown,2021-11-02,RT @user: Check this out!! RT @user: Check this out!! ,#election #tech #covid #AI #AI #politics
28376,real_user_3375,5154,64,3,False,0,USA,2022-06-08,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#trump
3086,bot_user_3085,167,215,100,False,1,Russia,2021-03-08,RT @user: Check this out!! RT @user: Check this out!! ,#trump #covid #covid #crypto #covid #covid
49372,real_user_24371,1389,58,10,False,0,Canada,2019-10-03,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#crypto
3752,bot_user_3751,55,515,180,False,1,,2023-02-19,RT @user: Check this out!! RT @user: Check this out!! ,#election #crypto #covid
5049,bot_user_5048,361,231,273,False,1,Nigeria,2021-07-01,RT @user: Check this out!! ,#politics #viral #MAGA
29187,real_user_4186,8472,89,24,False,0,UK,2015-07-26,Just had a great day exploring nature. Just had a great day exploring nature. ,
30709,real_user_5708,432,60,14,False,0,Canada,2016-10-19,Just had a great day exploring culture. ,#AI #covid
20147,bot_user_20146,108,367,231,False,1,India,2022-07-02,RT @user: Check this out!! RT @user: Check this out!! ,#tech #viral #trump #MAGA #trump #crypto
32250,real_user_7249,3391,72,17,True,0,UK,2020-09-04,Just had a great day exploring nature. Just had a great day exploring nature. ,#AI #crypto
4970,bot_user_4969,144,794,129,False,1,India,2023-11-11,RT @user: Check this out!! RT @user: Check this out!! ,#tech #politics #election #MAGA
30526,real_user_5525,795,10,10,False,0,Germany,2014-02-08,Just had a great day exploring culture. ,
18495,bot_user_18494,238,348,210,False,1,India,2022-07-03,RT @user: Check this out!! RT @user: Check this out!! ,#politics #MAGA #politics #covid #MAGA #bitcoin #breaking
38065,real_user_13064,4471,14,7,False,0,UK,2013-04-17,Just had a great day exploring culture. ,#viral #politics
41837,real_user_16836,5433,81,22,False,0,USA,2012-06-18,Just had a great day exploring technology. ,#MAGA #viral
32753,real_user_7752,4870,56,19,False,0,France,2018-12-24,Just had a great day exploring technology. Just had a great day exploring technology. ,
20074,bot_user_20073,28,928,295,False,1,Russia,2021-11-07,RT @user: Check this out!! ,#politics #AI #MAGA #crypto #election
26274,real_user_1273,5977,35,14,True,0,USA,2010-08-30,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#bitcoin
13650,bot_user_13649,329,779,96,False,1,Russia,2020-06-15,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #crypto #tech #bitcoin #election #politics
25534,real_user_533,2066,40,10,False,0,USA,2012-12-27,Just had a great day exploring culture. Just had a great day exploring culture. ,#AI
17522,bot_user_17521,343,749,208,False,1,Russia,2022-01-14,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #bitcoin #breaking #tech #news #tech
25481,real_user_480,704,46,3,False,0,Canada,2021-01-01,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#election
48235,real_user_23234,2656,95,20,False,0,UK,2012-06-20,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#bitcoin
48788,real_user_23787,7773,28,11,False,0,France,2019-06-28,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#bitcoin
32390,real_user_7389,8731,48,28,True,0,USA,2020-06-04,Just had a great day exploring technology. ,#covid #trump
5087,bot_user_5086,399,791,75,False,1,Nigeria,2023-04-03,RT @user: Check this out!! ,#AI #news #AI #MAGA #AI #election #news
17253,bot_user_17252,46,415,212,False,1,Unknown,2021-01-24,RT @user: Check this out!! RT @user: Check this out!! ,#news #election #MAGA
4040,bot_user_4039,26,869,116,False,1,Unknown,2020-08-02,RT @user: Check this out!! RT @user: Check this out!! ,#viral #viral #bitcoin #news #trump
18387,bot_user_18386,427,372,122,False,1,Russia,2020-04-05,RT @user: Check this out!! ,#AI #news #covid #AI
4247,bot_user_4246,39,584,205,False,1,Unknown,2023-05-11,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #bitcoin #politics #breaking #AI
18628,bot_user_18627,353,324,118,False,1,Unknown,2020-09-01,RT @user: Check this out!! RT @user: Check this out!! ,#viral #AI #MAGA #AI #tech #election #MAGA
880,bot_user_879,126,360,247,False,1,India,2021-04-20,RT @user: Check this out!! RT @user: Check this out!! ,#news #election #politics #politics #election #crypto
23299,bot_user_23298,3,382,226,False,1,Russia,2021-11-08,RT @user: Check this out!! ,#breaking #politics #breaking #covid #tech
29753,real_user_4752,148,76,0,False,0,Germany,2018-02-21,Just had a great day exploring technology. ,#viral
30173,real_user_5172,5633,42,27,False,0,France,2018-10-11,Just had a great day exploring technology. ,#trump #AI
28560,real_user_3559,7524,1,22,False,0,Germany,2010-11-18,Just had a great day exploring nature. ,
18864,bot_user_18863,414,598,112,False,1,Russia,2020-02-20,RT @user: Check this out!! ,#election #MAGA #tech #tech
43344,real_user_18343,577,71,29,True,0,UK,2015-12-19,Just had a great day exploring nature. Just had a great day exploring nature. ,#bitcoin
34211,real_user_9210,4731,90,3,True,0,France,2019-07-16,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#covid #crypto
26084,real_user_1083,9366,65,16,False,0,France,2020-12-30,Just had a great day exploring technology. Just had a great day exploring technology. ,#covid
1942,bot_user_1941,215,348,212,False,1,Russia,2022-08-24,RT @user: Check this out!! ,#crypto #election #viral #covid #trump
22226,bot_user_22225,143,305,270,False,1,,2020-06-19,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #viral #bitcoin
44692,real_user_19691,2401,63,20,True,0,France,2015-05-25,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#trump
43240,real_user_18239,3205,10,16,False,0,France,2023-03-08,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#politics
23860,bot_user_23859,74,558,251,False,1,Russia,2023-05-07,RT @user: Check this out!! ,#election #politics #MAGA #news #viral #breaking #viral
14159,bot_user_14158,325,990,230,False,1,,2022-11-13,RT @user: Check this out!! ,#bitcoin #trump #breaking #breaking #politics #AI #MAGA
33876,real_user_8875,7932,83,20,False,0,Canada,2022-04-06,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
48105,real_user_23104,4008,91,18,True,0,UK,2011-03-16,Just had a great day exploring nature. Just had a great day exploring nature. ,
23450,bot_user_23449,254,287,280,False,1,Nigeria,2021-12-29,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #breaking #election #tech #MAGA
6624,bot_user_6623,253,433,116,False,1,India,2022-07-19,RT @user: Check this out!! RT @user: Check this out!! ,#AI #bitcoin #politics #tech #covid #viral
38265,real_user_13264,6112,30,5,False,0,Canada,2023-07-06,Just had a great day exploring nature. Just had a great day exploring nature. ,
26242,real_user_1241,8281,13,2,False,0,France,2012-06-05,Just had a great day exploring culture. ,#crypto
47592,real_user_22591,9796,25,15,False,0,Canada,2011-01-19,Just had a great day exploring nature. ,#viral #election
24156,bot_user_24155,74,990,157,False,1,Nigeria,2021-04-04,RT @user: Check this out!! ,#bitcoin #MAGA #viral
32059,real_user_7058,6767,91,3,False,0,USA,2023-10-07,Just had a great day exploring culture. ,#trump #news
9332,bot_user_9331,57,737,59,False,1,,2022-04-30,RT @user: Check this out!! RT @user: Check this out!! ,#politics #tech #trump #bitcoin #bitcoin
43565,real_user_18564,3409,91,7,False,0,USA,2017-03-27,Just had a great day exploring technology. Just had a great day exploring technology. ,#viral
3494,bot_user_3493,483,713,234,False,1,Russia,2020-04-27,RT @user: Check this out!! RT @user: Check this out!! ,#AI #bitcoin #election #covid
4879,bot_user_4878,287,444,104,False,1,Unknown,2021-07-16,RT @user: Check this out!! ,#bitcoin #trump #breaking #election
47063,real_user_22062,9418,27,14,False,0,USA,2014-06-11,Just had a great day exploring technology. ,
999,bot_user_998,267,803,67,False,1,Nigeria,2020-12-12,RT @user: Check this out!! ,#breaking #tech #election #tech #MAGA
37087,real_user_12086,2188,17,29,False,0,France,2019-04-27,Just had a great day exploring culture. ,#AI #news
36438,real_user_11437,4921,89,12,False,0,France,2015-12-06,Just had a great day exploring nature. Just had a great day exploring nature. ,#bitcoin
34750,real_user_9749,796,16,3,False,0,UK,2016-10-29,Just had a great day exploring culture. ,#breaking #news
28617,real_user_3616,1967,11,18,False,0,Germany,2019-07-22,Just had a great day exploring nature. ,#breaking #trump
37096,real_user_12095,5639,24,12,False,0,USA,2015-02-15,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#MAGA
22811,bot_user_22810,87,516,128,False,1,,2020-05-19,RT @user: Check this out!! ,#politics #breaking #bitcoin #breaking #covid #trump #election
7143,bot_user_7142,268,668,199,False,1,Nigeria,2020-06-09,RT @user: Check this out!! RT @user: Check this out!! ,#news #MAGA #bitcoin #covid
21559,bot_user_21558,271,332,281,False,1,Russia,2020-05-15,RT @user: Check this out!! RT @user: Check this out!! ,#viral #covid #crypto
9936,bot_user_9935,394,767,178,False,1,Unknown,2021-04-18,RT @user: Check this out!! ,#politics #news #crypto #breaking #MAGA
4789,bot_user_4788,5,922,179,False,1,Unknown,2021-12-20,RT @user: Check this out!! RT @user: Check this out!! ,#news #AI #election #crypto
30511,real_user_5510,604,86,27,False,0,Canada,2023-02-22,Just had a great day exploring culture. Just had a great day exploring culture. ,#news #news
31190,real_user_6189,5679,75,29,False,0,Germany,2021-06-15,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#trump #tech
20084,bot_user_20083,286,628,295,False,1,Russia,2022-08-28,RT @user: Check this out!! RT @user: Check this out!! ,#covid #crypto #tech #viral #trump #politics
10824,bot_user_10823,3,216,263,False,1,Nigeria,2022-10-16,RT @user: Check this out!! ,#viral #bitcoin #tech
673,bot_user_672,96,931,188,False,1,India,2020-08-01,RT @user: Check this out!! ,#MAGA #AI #AI #MAGA #news
15595,bot_user_15594,276,215,240,False,1,Russia,2023-03-03,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #breaking #breaking
43049,real_user_18048,9719,49,20,False,0,Canada,2010-06-16,Just had a great day exploring technology. Just had a great day exploring technology. ,#bitcoin #news
21912,bot_user_21911,205,766,246,False,1,Russia,2020-08-31,RT @user: Check this out!! RT @user: Check this out!! ,#news #politics #viral
11869,bot_user_11868,398,248,90,False,1,India,2020-09-21,RT @user: Check this out!! ,#MAGA #viral #AI #breaking #crypto
34691,real_user_9690,3961,37,9,False,0,UK,2015-07-13,Just had a great day exploring technology. Just had a great day exploring technology. ,
11322,bot_user_11321,492,415,215,False,1,Nigeria,2023-07-01,RT @user: Check this out!! RT @user: Check this out!! ,#viral #politics #AI #covid #covid #politics #news
44212,real_user_19211,9057,93,6,False,0,Germany,2020-10-20,Just had a great day exploring culture. Just had a great day exploring culture. ,
24615,bot_user_24614,230,423,99,False,1,Unknown,2022-12-08,RT @user: Check this out!! RT @user: Check this out!! ,#news #news #MAGA #politics #tech #trump #viral
12006,bot_user_12005,442,674,121,False,1,,2022-03-12,RT @user: Check this out!! ,#breaking #AI #politics #tech #covid #crypto #AI
3940,bot_user_3939,21,241,160,False,1,Nigeria,2022-04-18,RT @user: Check this out!! ,#election #politics #breaking
4614,bot_user_4613,122,439,252,False,1,India,2021-07-14,RT @user: Check this out!! ,#tech #news #news #AI #tech #MAGA
36760,real_user_11759,7616,45,3,False,0,Canada,2020-03-20,Just had a great day exploring culture. ,#covid #election
31459,real_user_6458,735,74,10,False,0,UK,2015-06-19,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,
44953,real_user_19952,277,59,12,False,0,France,2022-07-03,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#politics
4348,bot_user_4347,158,633,220,False,1,Russia,2020-11-28,RT @user: Check this out!! ,#covid #election #viral #crypto #covid #news #AI
39328,real_user_14327,9793,46,27,False,0,UK,2010-12-26,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#crypto #tech
49923,real_user_24922,3326,31,20,False,0,France,2020-06-29,Just had a great day exploring nature. ,#AI
22394,bot_user_22393,309,330,234,False,1,Unknown,2020-02-25,RT @user: Check this out!! ,#crypto #crypto #news
3157,bot_user_3156,287,240,177,False,1,Unknown,2024-09-30,RT @user: Check this out!! ,#breaking #viral #crypto
29918,real_user_4917,7671,36,28,False,0,USA,2011-05-09,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#election #MAGA
37224,real_user_12223,1495,82,16,False,0,France,2020-11-06,Just had a great day exploring nature. ,#AI
13479,bot_user_13478,340,272,259,False,1,Russia,2020-12-13,RT @user: Check this out!! ,#viral #news #election #trump #viral #AI #bitcoin
13872,bot_user_13871,408,927,224,False,1,,2021-12-03,RT @user: Check this out!! RT @user: Check this out!! ,#crypto #bitcoin #election #crypto
38556,real_user_13555,4813,82,10,True,0,UK,2018-10-23,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#news
25330,real_user_329,2588,5,21,False,0,Germany,2016-02-07,Just had a great day exploring culture. ,#news #election
44685,real_user_19684,1444,75,7,False,0,Canada,2022-04-01,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#MAGA #news
986,bot_user_985,286,746,249,False,1,Nigeria,2021-05-06,RT @user: Check this out!! RT @user: Check this out!! ,#covid #breaking #breaking #MAGA #viral
37140,real_user_12139,5744,19,1,False,0,Canada,2018-08-29,Just had a great day exploring nature. ,
35034,real_user_10033,2058,40,3,False,0,Canada,2015-03-05,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#election
23731,bot_user_23730,474,347,96,False,1,,2021-05-20,RT @user: Check this out!! ,#crypto #breaking #covid #viral
7531,bot_user_7530,352,718,52,False,1,Unknown,2020-05-06,RT @user: Check this out!! ,#tech #MAGA #trump #bitcoin #MAGA
44395,real_user_19394,4597,27,22,False,0,France,2011-11-27,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#trump #AI
32949,real_user_7948,1935,90,24,False,0,Canada,2015-05-21,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#covid #tech
30878,real_user_5877,461,62,18,True,0,France,2010-11-04,Just had a great day exploring technology. ,#crypto
29931,real_user_4930,5810,80,22,False,0,France,2016-01-25,Just had a great day exploring nature. ,
23416,bot_user_23415,274,388,218,False,1,Nigeria,2020-03-26,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #tech #news #crypto #MAGA #breaking #breaking
6060,bot_user_6059,69,588,84,False,1,Unknown,2020-12-04,RT @user: Check this out!! ,#politics #covid #election #viral
23680,bot_user_23679,72,491,116,False,1,,2022-11-19,RT @user: Check this out!! ,#covid #viral #bitcoin #bitcoin #AI #breaking #politics
15941,bot_user_15940,71,796,160,False,1,,2021-01-08,RT @user: Check this out!! RT @user: Check this out!! ,#trump #trump #viral #politics #bitcoin
6949,bot_user_6948,469,458,260,False,1,,2022-01-02,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #breaking #crypto #crypto
30096,real_user_5095,376,40,4,False,0,UK,2017-02-14,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#covid
41340,real_user_16339,1626,90,23,False,0,Germany,2022-06-19,Just had a great day exploring nature. Just had a great day exploring nature. ,#tech #news
49599,real_user_24598,6217,13,26,False,0,Germany,2015-09-04,Just had a great day exploring nature. Just had a great day exploring nature. ,#crypto #AI
33184,real_user_8183,3731,53,16,False,0,UK,2011-09-20,Just had a great day exploring culture. ,
16581,bot_user_16580,440,811,201,False,1,,2021-08-30,RT @user: Check this out!! ,#covid #viral #AI
1389,bot_user_1388,459,924,296,False,1,India,2021-06-09,RT @user: Check this out!! RT @user: Check this out!! ,#politics #election #viral #trump #election #MAGA #bitcoin
21351,bot_user_21350,467,954,296,False,1,,2020-05-31,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #politics #bitcoin #bitcoin #trump #AI #election
49751,real_user_24750,5669,87,3,False,0,France,2013-07-31,Just had a great day exploring technology. ,#AI
34432,real_user_9431,5588,41,11,False,0,France,2019-04-15,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#covid #crypto
24455,bot_user_24454,282,628,129,False,1,Nigeria,2020-04-15,RT @user: Check this out!! RT @user: Check this out!! ,#election #breaking #crypto
40360,real_user_15359,7548,44,27,False,0,France,2021-02-28,Just had a great day exploring culture. Just had a great day exploring culture. ,#news #bitcoin
18578,bot_user_18577,58,949,97,False,1,India,2020-06-24,RT @user: Check this out!! ,#crypto #tech #politics #bitcoin #breaking
33452,real_user_8451,5216,65,14,False,0,Germany,2021-09-17,Just had a great day exploring technology. Just had a great day exploring technology. ,#tech
47853,real_user_22852,9830,64,13,False,0,France,2015-10-11,Just had a great day exploring nature. ,
5,bot_user_4,107,505,173,False,1,,2022-10-28,RT @user: Check this out!! RT @user: Check this out!! ,#trump #viral #election #politics
29183,real_user_4182,1816,89,19,False,0,Germany,2010-08-01,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#MAGA #covid
8231,bot_user_8230,88,345,250,False,1,Unknown,2021-05-31,RT @user: Check this out!! ,#news #crypto #viral #politics #news #AI #MAGA
5947,bot_user_5946,148,465,213,False,1,India,2020-03-12,RT @user: Check this out!! RT @user: Check this out!! ,#bitcoin #politics #breaking
7823,bot_user_7822,404,799,141,False,1,,2020-11-30,RT @user: Check this out!! ,#bitcoin #election #election #AI #AI #crypto #news
19487,bot_user_19486,313,786,232,False,1,India,2022-04-15,RT @user: Check this out!! RT @user: Check this out!! ,#tech #crypto #politics #viral #election
15385,bot_user_15384,21,894,196,False,1,Unknown,2021-11-06,RT @user: Check this out!! ,#trump #election #viral #trump #bitcoin
41100,real_user_16099,4604,74,28,False,0,Canada,2022-09-07,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#MAGA #tech
18184,bot_user_18183,422,681,278,False,1,Russia,2021-01-09,RT @user: Check this out!! RT @user: Check this out!! ,#trump #crypto #bitcoin
27162,real_user_2161,2934,38,29,False,0,UK,2015-11-23,Just had a great day exploring nature. ,#breaking
11646,bot_user_11645,11,307,79,False,1,,2021-08-24,RT @user: Check this out!! RT @user: Check this out!! ,#trump #election #election #AI #breaking #breaking
24391,bot_user_24390,158,951,142,False,1,Russia,2020-02-16,RT @user: Check this out!! ,#trump #tech #politics #crypto
4851,bot_user_4850,435,715,281,False,1,Russia,2021-08-09,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #breaking #tech #trump
47436,real_user_22435,6531,7,4,False,0,Germany,2013-01-22,Just had a great day exploring nature. Just had a great day exploring nature. ,#election
42207,real_user_17206,1640,78,21,True,0,Germany,2021-02-27,Just had a great day exploring nature. Just had a great day exploring nature. ,#covid
45341,real_user_20340,9441,95,7,False,0,Canada,2012-08-07,Just had a great day exploring technology. ,#politics #news
28170,real_user_3169,1653,86,3,False,0,France,2019-10-30,Just had a great day exploring nature. ,
3420,bot_user_3419,191,939,265,False,1,,2021-02-13,RT @user: Check this out!! ,#MAGA #politics #politics #AI #crypto #MAGA
42591,real_user_17590,4462,32,18,True,0,Germany,2015-01-11,Just had a great day exploring nature. ,#politics #viral
38735,real_user_13734,6860,76,5,False,0,Canada,2018-01-23,Just had a great day exploring technology. Just had a great day exploring technology. ,
36720,real_user_11719,9922,6,4,False,0,UK,2022-09-17,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
29498,real_user_4497,8263,54,23,False,0,USA,2019-07-07,Just had a great day exploring technology. ,
4363,bot_user_4362,172,716,262,False,1,Nigeria,2022-07-09,RT @user: Check this out!! RT @user: Check this out!! ,#election #election #politics #viral #crypto #trump
4029,bot_user_4028,79,342,142,False,1,,2021-06-06,RT @user: Check this out!! RT @user: Check this out!! ,#politics #trump #AI #tech
3427,bot_user_3426,196,872,116,False,1,Nigeria,2021-05-09,RT @user: Check this out!! RT @user: Check this out!! ,#crypto #trump #politics
20269,bot_user_20268,488,929,208,False,1,Russia,2020-05-23,RT @user: Check this out!! ,#election #breaking #covid #crypto
20058,bot_user_20057,158,357,265,False,1,Nigeria,2020-11-07,RT @user: Check this out!! ,#AI #crypto #crypto
11479,bot_user_11478,186,561,134,False,1,Nigeria,2020-03-27,RT @user: Check this out!! RT @user: Check this out!! ,#AI #breaking #MAGA #AI
47945,real_user_22944,7237,15,3,False,0,Canada,2010-01-18,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#news #trump
29393,real_user_4392,1627,4,19,True,0,France,2010-11-27,Just had a great day exploring technology. ,#trump #crypto
29047,real_user_4046,6677,70,1,False,0,Canada,2013-02-22,Just had a great day exploring culture. ,#politics
8565,bot_user_8564,18,682,281,False,1,,2020-08-24,RT @user: Check this out!! RT @user: Check this out!! ,#viral #news #politics #MAGA
39507,real_user_14506,580,54,18,False,0,Germany,2019-06-03,Just had a great day exploring nature. ,
49805,real_user_24804,4934,81,1,False,0,UK,2014-07-22,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#viral
25450,real_user_449,8613,72,3,False,0,France,2013-04-23,Just had a great day exploring culture. Just had a great day exploring culture. ,
34922,real_user_9921,7324,10,29,False,0,France,2023-12-25,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#bitcoin #tech
30478,real_user_5477,7881,84,9,False,0,USA,2016-08-18,Just had a great day exploring culture. ,#crypto
13520,bot_user_13519,352,962,151,False,1,Nigeria,2020-06-02,RT @user: Check this out!! ,#crypto #crypto #crypto #viral #viral #covid
34008,real_user_9007,668,0,0,False,0,UK,2017-02-22,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
21316,bot_user_21315,390,432,259,False,1,Nigeria,2021-02-01,RT @user: Check this out!! RT @user: Check this out!! ,#news #tech #tech #trump #covid #AI #covid
42425,real_user_17424,4345,93,11,False,0,France,2023-07-26,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#tech #MAGA
48901,real_user_23900,4255,88,4,False,0,Germany,2017-02-05,Just had a great day exploring culture. Just had a great day exploring culture. ,
47633,real_user_22632,5151,85,26,False,0,Germany,2020-07-11,Just had a great day exploring technology. Just had a great day exploring technology. ,
49789,real_user_24788,3306,40,24,False,0,France,2022-05-16,Just had a great day exploring culture. ,
44232,real_user_19231,2673,15,7,False,0,Canada,2023-01-09,Just had a great day exploring nature. ,#viral #election
10724,bot_user_10723,145,220,149,False,1,Russia,2020-09-19,RT @user: Check this out!! ,#election #news #tech #crypto
13155,bot_user_13154,305,282,190,False,1,Russia,2021-07-07,RT @user: Check this out!! ,#breaking #covid #AI #covid #crypto #breaking #politics
13763,bot_user_13762,283,262,101,False,1,Nigeria,2020-03-29,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #news #viral #politics #breaking
42812,real_user_17811,2560,39,11,False,0,Germany,2020-03-12,Just had a great day exploring technology. ,#trump
30804,real_user_5803,5585,38,29,False,0,Germany,2010-10-02,Just had a great day exploring nature. ,#crypto #news
36261,real_user_11260,236,80,23,False,0,Germany,2012-12-08,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
21437,bot_user_21436,211,631,227,False,1,India,2021-09-04,RT @user: Check this out!! RT @user: Check this out!! ,#tech #breaking #trump #bitcoin
25971,real_user_970,1930,84,24,True,0,UK,2016-08-05,Just had a great day exploring nature. Just had a great day exploring nature. ,
32204,real_user_7203,4812,48,17,True,0,Canada,2022-09-19,Just had a great day exploring technology. Just had a great day exploring technology. ,#breaking #viral
7181,bot_user_7180,115,388,175,False,1,Russia,2022-05-27,RT @user: Check this out!! ,#election #covid #bitcoin #crypto #breaking
41281,real_user_16280,8560,71,21,False,0,Canada,2021-12-07,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#news
28087,real_user_3086,7825,28,29,False,0,France,2019-09-12,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#MAGA
13702,bot_user_13701,492,484,70,False,1,Unknown,2021-10-19,RT @user: Check this out!! ,#election #crypto #tech #crypto
